faixa,bloco_validacao,quadro,temperatura,intensidade,calibracao,limiar,fator,classe,fracao_excluida,delta_e00
0,1,200,3200,0.4,campo,24.0,0.5,azul,0.892720306513,0.291431970272
0,1,200,3200,0.4,campo,24.0,0.5,vermelho,0.1875,0.728548223213
0,1,200,3200,1.0,sem,24.0,0.5,amarelo,0.996153846154,17.4062524752
0,1,200,3200,1.0,sem,24.0,0.5,azul,0.892720306513,29.1246725062
0,1,200,3200,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,200,3200,1.0,campo,24.0,0.5,amarelo,0.996153846154,0.9041067141
0,1,200,3200,1.0,campo,24.0,0.5,azul,0.892720306513,0.857479567755
0,1,200,3200,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,200,3200,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,200,3200,1.5,sem,24.0,0.5,azul,0.892720306513,30.891614559
0,1,200,3200,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,200,3200,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,200,3200,1.5,campo,24.0,0.5,azul,0.892720306513,3.88656580616
0,1,200,3200,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,200,3800,0.4,sem,24.0,0.5,amarelo,0.0,20.5176480148
0,1,200,3800,0.4,sem,24.0,0.5,azul,0.892720306513,28.6864968765
0,1,200,3800,0.4,sem,24.0,0.5,vermelho,0.1875,13.5667216307
0,1,200,3800,0.4,campo,24.0,0.5,amarelo,0.0,0.330072165754
0,1,200,3800,0.4,campo,24.0,0.5,azul,0.892720306513,0.284651378352
0,1,200,3800,0.4,campo,24.0,0.5,vermelho,0.1875,0.577846984515
0,1,200,3800,1.0,sem,24.0,0.5,amarelo,0.934615384615,12.8401593553
0,1,200,3800,1.0,sem,24.0,0.5,azul,0.892720306513,19.0403448647
0,1,200,3800,1.0,sem,24.0,0.5,vermelho,0.96875,10.9333185828
0,1,200,3800,1.0,campo,24.0,0.5,amarelo,0.934615384615,0.0
0,1,200,3800,1.0,campo,24.0,0.5,azul,0.892720306513,0.182394495133
0,1,200,3800,1.0,campo,24.0,0.5,vermelho,0.96875,0.593732995334
0,1,200,3800,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,200,3800,1.5,sem,24.0,0.5,azul,0.892720306513,20.8417779276
0,1,200,3800,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,200,3800,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,200,3800,1.5,campo,24.0,0.5,azul,0.892720306513,3.4485902823
0,1,200,3800,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,400,2700,0.4,sem,24.0,0.5,amarelo,0.0,24.315759104
0,1,400,2700,0.4,sem,24.0,0.5,azul,0.892720306513,42.7994390354
0,1,400,2700,0.4,sem,24.0,0.5,vermelho,0.15625,11.8484178954
0,1,400,2700,0.4,campo,24.0,0.5,amarelo,0.0,0.340156198179
0,1,400,2700,0.4,campo,24.0,0.5,azul,0.892720306513,0.200850343259
0,1,400,2700,0.4,campo,24.0,0.5,vermelho,0.15625,0.238740855319
0,1,400,2700,1.0,sem,24.0,0.5,amarelo,1.0,
0,1,400,2700,1.0,sem,24.0,0.5,azul,0.892720306513,40.327924695
0,1,400,2700,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,400,2700,1.0,campo,24.0,0.5,amarelo,1.0,
0,1,400,2700,1.0,campo,24.0,0.5,azul,0.892720306513,3.30873065373
0,1,400,2700,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,400,2700,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,400,2700,1.5,sem,24.0,0.5,azul,0.892720306513,42.465713632
0,1,400,2700,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,400,2700,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,400,2700,1.5,campo,24.0,0.5,azul,0.892720306513,3.13265260328
0,1,400,2700,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,400,3200,0.4,sem,24.0,0.5,amarelo,0.0,21.9870440367
0,1,400,3200,0.4,sem,24.0,0.5,azul,0.892720306513,34.9264617097
0,1,400,3200,0.4,sem,24.0,0.5,vermelho,0.15625,12.6315963569
0,1,400,3200,0.4,campo,24.0,0.5,amarelo,0.0,0.402397595979
0,1,400,3200,0.4,campo,24.0,0.5,azul,0.892720306513,0.245703847403
0,1,400,3200,0.4,campo,24.0,0.5,vermelho,0.15625,0.468361588523
0,1,400,3200,1.0,sem,24.0,0.5,amarelo,0.996153846154,17.7913209993
0,1,400,3200,1.0,sem,24.0,0.5,azul,0.892720306513,29.0968097946
0,1,400,3200,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,400,3200,1.0,campo,24.0,0.5,amarelo,0.996153846154,0.921578691385
0,1,400,3200,1.0,campo,24.0,0.5,azul,0.892720306513,0.847765110107
0,1,400,3200,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,400,3200,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,400,3200,1.5,sem,24.0,0.5,azul,0.892720306513,30.93380643
0,1,400,3200,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,400,3200,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,400,3200,1.5,campo,24.0,0.5,azul,0.892720306513,3.8059429989
0,1,400,3200,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,400,3800,0.4,sem,24.0,0.5,amarelo,0.0,20.5164356461
0,1,400,3800,0.4,sem,24.0,0.5,azul,0.892720306513,28.6804714527
0,1,400,3800,0.4,sem,24.0,0.5,vermelho,0.15625,13.8963834444
0,1,400,3800,0.4,campo,24.0,0.5,amarelo,0.0,0.337540674185
0,1,400,3800,0.4,campo,24.0,0.5,azul,0.892720306513,0.18659250376
0,1,400,3800,0.4,campo,24.0,0.5,vermelho,0.15625,0.44121040883
0,1,400,3800,1.0,sem,24.0,0.5,amarelo,0.925641025641,12.8223672655
0,1,400,3800,1.0,sem,24.0,0.5,azul,0.892720306513,19.0690586961
0,1,400,3800,1.0,sem,24.0,0.5,vermelho,0.96875,10.2476424799
0,1,400,3800,1.0,campo,24.0,0.5,amarelo,0.925641025641,0.0
0,1,400,3800,1.0,campo,24.0,0.5,azul,0.892720306513,0.185219590626
0,1,400,3800,1.0,campo,24.0,0.5,vermelho,0.96875,0.408777764585
0,1,400,3800,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,400,3800,1.5,sem,24.0,0.5,azul,0.892720306513,20.6146503914
0,1,400,3800,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,400,3800,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,400,3800,1.5,campo,24.0,0.5,azul,0.892720306513,3.40008404775
0,1,400,3800,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,600,2700,0.4,sem,24.0,0.5,amarelo,0.0,24.3117409107
0,1,600,2700,0.4,sem,24.0,0.5,azul,0.888888888889,42.6593271962
0,1,600,2700,0.4,sem,24.0,0.5,vermelho,0.125,12.3602981604
0,1,600,2700,0.4,campo,24.0,0.5,amarelo,0.0,0.331249734819
0,1,600,2700,0.4,campo,24.0,0.5,azul,0.888888888889,0.27878724288
0,1,600,2700,0.4,campo,24.0,0.5,vermelho,0.125,0.241401734768
0,1,600,2700,1.0,sem,24.0,0.5,amarelo,1.0,
0,1,600,2700,1.0,sem,24.0,0.5,azul,0.888888888889,40.0256639949
0,1,600,2700,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,600,2700,1.0,campo,24.0,0.5,amarelo,1.0,
0,1,600,2700,1.0,campo,24.0,0.5,azul,0.888888888889,3.06332821936
0,1,600,2700,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,600,2700,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,600,2700,1.5,sem,24.0,0.5,azul,0.888888888889,42.4295797329
0,1,600,2700,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,600,2700,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,600,2700,1.5,campo,24.0,0.5,azul,0.888888888889,2.76514757571
0,1,600,2700,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,600,3200,0.4,sem,24.0,0.5,amarelo,0.0,21.9609102945
0,1,600,3200,0.4,sem,24.0,0.5,azul,0.888888888889,35.0069062541
0,1,600,3200,0.4,sem,24.0,0.5,vermelho,0.125,12.6925063227
0,1,600,3200,0.4,campo,24.0,0.5,amarelo,0.0,0.33527745178
0,1,600,3200,0.4,campo,24.0,0.5,azul,0.888888888889,0.286416928445
0,1,600,3200,0.4,campo,24.0,0.5,vermelho,0.125,0.204543820008
0,1,600,3200,1.0,sem,24.0,0.5,amarelo,0.997435897436,17.5974785921
0,1,600,3200,1.0,sem,24.0,0.5,azul,0.888888888889,29.2050200546
0,1,600,3200,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,600,3200,1.0,campo,24.0,0.5,amarelo,0.997435897436,0.932003211135
0,1,600,3200,1.0,campo,24.0,0.5,azul,0.888888888889,0.846863582716
0,1,600,3200,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,600,3200,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,600,3200,1.5,sem,24.0,0.5,azul,0.888888888889,31.1021480633
0,1,600,3200,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,600,3200,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,600,3200,1.5,campo,24.0,0.5,azul,0.888888888889,3.88268148716
0,1,600,3200,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,600,3800,0.4,sem,24.0,0.5,amarelo,0.0,20.5075146396
0,1,600,3800,0.4,sem,24.0,0.5,azul,0.888888888889,28.7326925802
0,1,600,3800,0.4,sem,24.0,0.5,vermelho,0.125,13.8544352054
0,1,600,3800,0.4,campo,24.0,0.5,amarelo,0.0,0.280901166293
0,1,600,3800,0.4,campo,24.0,0.5,azul,0.888888888889,0.290720220817
0,1,600,3800,0.4,campo,24.0,0.5,vermelho,0.125,0.202100325368
0,1,600,3800,1.0,sem,24.0,0.5,amarelo,0.934615384615,12.836490947
0,1,600,3800,1.0,sem,24.0,0.5,azul,0.888888888889,19.1913012493
0,1,600,3800,1.0,sem,24.0,0.5,vermelho,0.96875,10.4115309845
0,1,600,3800,1.0,campo,24.0,0.5,amarelo,0.934615384615,0.0
0,1,600,3800,1.0,campo,24.0,0.5,azul,0.888888888889,0.102830507188
0,1,600,3800,1.0,campo,24.0,0.5,vermelho,0.96875,0.214476669803
0,1,600,3800,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,600,3800,1.5,sem,24.0,0.5,azul,0.888888888889,20.9986651917
0,1,600,3800,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,600,3800,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,600,3800,1.5,campo,24.0,0.5,azul,0.888888888889,3.43267148369
0,1,600,3800,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,800,2700,0.4,sem,24.0,0.5,amarelo,0.0,24.3117409107
0,1,800,2700,0.4,sem,24.0,0.5,azul,0.908045977011,42.9324704237
0,1,800,2700,0.4,sem,24.0,0.5,vermelho,0.1875,11.634385243
0,1,800,2700,0.4,campo,24.0,0.5,amarelo,0.0,0.337370786811
0,1,800,2700,0.4,campo,24.0,0.5,azul,0.908045977011,0.259848872693
0,1,800,2700,0.4,campo,24.0,0.5,vermelho,0.1875,0.206359540014
0,1,800,2700,1.0,sem,24.0,0.5,amarelo,1.0,
0,1,800,2700,1.0,sem,24.0,0.5,azul,0.908045977011,40.4376673925
0,1,800,2700,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,800,2700,1.0,campo,24.0,0.5,amarelo,1.0,
0,1,800,2700,1.0,campo,24.0,0.5,azul,0.908045977011,3.40180851732
0,1,800,2700,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,800,2700,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,800,2700,1.5,sem,24.0,0.5,azul,0.908045977011,42.5884566318
0,1,800,2700,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,800,2700,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,800,2700,1.5,campo,24.0,0.5,azul,0.908045977011,3.13242507458
0,1,800,2700,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,800,3200,0.4,sem,24.0,0.5,amarelo,0.0,21.9778299379
0,1,800,3200,0.4,sem,24.0,0.5,azul,0.908045977011,34.8742782371
0,1,800,3200,0.4,sem,24.0,0.5,vermelho,0.1875,12.0639565612
0,1,800,3200,0.4,campo,24.0,0.5,amarelo,0.0,0.399156236281
0,1,800,3200,0.4,campo,24.0,0.5,azul,0.908045977011,0.19117249248
0,1,800,3200,0.4,campo,24.0,0.5,vermelho,0.1875,0.492326913233
0,1,800,3200,1.0,sem,24.0,0.5,amarelo,0.997435897436,17.5637367915
0,1,800,3200,1.0,sem,24.0,0.5,azul,0.908045977011,29.0477179706
0,1,800,3200,1.0,sem,24.0,0.5,vermelho,1.0,
0,1,800,3200,1.0,campo,24.0,0.5,amarelo,0.997435897436,0.862309414228
0,1,800,3200,1.0,campo,24.0,0.5,azul,0.908045977011,0.854519048625
0,1,800,3200,1.0,campo,24.0,0.5,vermelho,1.0,
0,1,800,3200,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,800,3200,1.5,sem,24.0,0.5,azul,0.908045977011,30.8206884371
0,1,800,3200,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,800,3200,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,800,3200,1.5,campo,24.0,0.5,azul,0.908045977011,3.7649130832
0,1,800,3200,1.5,campo,24.0,0.5,vermelho,1.0,
0,1,800,3800,0.4,sem,24.0,0.5,amarelo,0.0,20.5130777557
0,1,800,3800,0.4,sem,24.0,0.5,azul,0.908045977011,28.5911743695
0,1,800,3800,0.4,sem,24.0,0.5,vermelho,0.1875,13.5802108185
0,1,800,3800,0.4,campo,24.0,0.5,amarelo,0.0,0.331276977057
0,1,800,3800,0.4,campo,24.0,0.5,azul,0.908045977011,0.149345258495
0,1,800,3800,0.4,campo,24.0,0.5,vermelho,0.1875,0.457225995988
0,1,800,3800,1.0,sem,24.0,0.5,amarelo,0.934615384615,12.798063888
0,1,800,3800,1.0,sem,24.0,0.5,azul,0.908045977011,18.9971260445
0,1,800,3800,1.0,sem,24.0,0.5,vermelho,0.96875,11.1805323576
0,1,800,3800,1.0,campo,24.0,0.5,amarelo,0.934615384615,0.0
0,1,800,3800,1.0,campo,24.0,0.5,azul,0.908045977011,0.179794314972
0,1,800,3800,1.0,campo,24.0,0.5,vermelho,0.96875,0.451833649973
0,1,800,3800,1.5,sem,24.0,0.5,amarelo,1.0,
0,1,800,3800,1.5,sem,24.0,0.5,azul,0.908045977011,20.3518325569
0,1,800,3800,1.5,sem,24.0,0.5,vermelho,1.0,
0,1,800,3800,1.5,campo,24.0,0.5,amarelo,1.0,
0,1,800,3800,1.5,campo,24.0,0.5,azul,0.908045977011,3.44842087873
0,1,800,3800,1.5,campo,24.0,0.5,vermelho,1.0,
1,0,0,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0747145222
1,0,0,4200,0.4,sem,24.0,0.5,azul,0.897289586305,25.4204811991
1,0,0,4200,0.4,sem,24.0,0.5,vermelho,0.0684931506849,14.7379780275
1,0,0,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.328704947147
1,0,0,4200,0.4,campo,24.0,0.5,azul,0.897289586305,0.202254743081
1,0,0,4200,0.4,campo,24.0,0.5,vermelho,0.0684931506849,0.25014905501
1,0,0,4200,1.0,sem,24.0,0.5,amarelo,0.901856763926,9.94901630226
1,0,0,4200,1.0,sem,24.0,0.5,azul,0.897289586305,12.6896447103
1,0,0,4200,1.0,sem,24.0,0.5,vermelho,0.945205479452,9.16716307005
1,0,0,4200,1.0,campo,24.0,0.5,amarelo,0.901856763926,0.0
1,0,0,4200,1.0,campo,24.0,0.5,azul,0.897289586305,0.104913454237
1,0,0,4200,1.0,campo,24.0,0.5,vermelho,0.945205479452,0.7152751337
1,0,0,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,0,4200,1.5,sem,24.0,0.5,azul,0.897289586305,14.7548202943
1,0,0,4200,1.5,sem,24.0,0.5,vermelho,0.986301369863,15.2155547327
1,0,0,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,0,4200,1.5,campo,24.0,0.5,azul,0.897289586305,2.29273493553
1,0,0,4200,1.5,campo,24.0,0.5,vermelho,0.986301369863,2.36059030736
1,0,0,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8895385169
1,0,0,5000,0.4,sem,24.0,0.5,azul,0.897289586305,22.3004473626
1,0,0,5000,0.4,sem,24.0,0.5,vermelho,0.0684931506849,16.1053959973
1,0,0,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.328402053429
1,0,0,5000,0.4,campo,24.0,0.5,azul,0.897289586305,0.25785353975
1,0,0,5000,0.4,campo,24.0,0.5,vermelho,0.0684931506849,0.214524260505
1,0,0,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.50029892355
1,0,0,5000,1.0,sem,24.0,0.5,azul,0.897289586305,5.59739893624
1,0,0,5000,1.0,sem,24.0,0.5,vermelho,0.917808219178,5.11744926635
1,0,0,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.152273502518
1,0,0,5000,1.0,campo,24.0,0.5,azul,0.897289586305,0.160300705473
1,0,0,5000,1.0,campo,24.0,0.5,vermelho,0.917808219178,0.264328652326
1,0,0,5000,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,0,5000,1.5,sem,24.0,0.5,azul,0.998573466476,9.62076624876
1,0,0,5000,1.5,sem,24.0,0.5,vermelho,0.986301369863,11.2535181121
1,0,0,5000,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,0,5000,1.5,campo,24.0,0.5,azul,0.998573466476,0.605590022354
1,0,0,5000,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.795583839246
1,0,0,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1875135218
1,0,0,5800,0.4,sem,24.0,0.5,azul,0.897289586305,21.215396498
1,0,0,5800,0.4,sem,24.0,0.5,vermelho,0.0684931506849,17.2812452262
1,0,0,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.332126584465
1,0,0,5800,0.4,campo,24.0,0.5,azul,0.897289586305,0.262549758716
1,0,0,5800,0.4,campo,24.0,0.5,vermelho,0.0684931506849,0.301266606547
1,0,0,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.26918036701
1,0,0,5800,1.0,sem,24.0,0.5,azul,0.897289586305,1.91331814106
1,0,0,5800,1.0,sem,24.0,0.5,vermelho,0.671232876712,2.10669285531
1,0,0,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,0,5800,1.0,campo,24.0,0.5,azul,0.897289586305,0.331440718138
1,0,0,5800,1.0,campo,24.0,0.5,vermelho,0.671232876712,0.476988962179
1,0,0,5800,1.5,sem,24.0,0.5,amarelo,0.997347480106,9.91346598007
1,0,0,5800,1.5,sem,24.0,0.5,azul,1.0,
1,0,0,5800,1.5,sem,24.0,0.5,vermelho,0.986301369863,8.56479395519
1,0,0,5800,1.5,campo,24.0,0.5,amarelo,0.997347480106,1.2059764714
1,0,0,5800,1.5,campo,24.0,0.5,azul,1.0,
1,0,0,5800,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.795583839246
1,0,200,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0813101366
1,0,200,4200,0.4,sem,24.0,0.5,azul,0.911554921541,25.5680518644
1,0,200,4200,0.4,sem,24.0,0.5,vermelho,0.0958904109589,14.7546344874
1,0,200,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.325791100666
1,0,200,4200,0.4,campo,24.0,0.5,azul,0.911554921541,0.254962231516
1,0,200,4200,0.4,campo,24.0,0.5,vermelho,0.0958904109589,0.363320044503
1,0,200,4200,1.0,sem,24.0,0.5,amarelo,0.880636604775,9.93109926865
1,0,200,4200,1.0,sem,24.0,0.5,azul,0.911554921541,13.1332218204
1,0,200,4200,1.0,sem,24.0,0.5,vermelho,0.945205479452,9.45953069283
1,0,200,4200,1.0,campo,24.0,0.5,amarelo,0.880636604775,0.163234120563
1,0,200,4200,1.0,campo,24.0,0.5,azul,0.911554921541,0.147191077437
1,0,200,4200,1.0,campo,24.0,0.5,vermelho,0.945205479452,0.772226630356
1,0,200,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,200,4200,1.5,sem,24.0,0.5,azul,0.911554921541,15.1161120618
1,0,200,4200,1.5,sem,24.0,0.5,vermelho,0.986301369863,15.9154351606
1,0,200,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,200,4200,1.5,campo,24.0,0.5,azul,0.911554921541,2.24741166693
1,0,200,4200,1.5,campo,24.0,0.5,vermelho,0.986301369863,2.20389399746
1,0,200,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8891771463
1,0,200,5000,0.4,sem,24.0,0.5,azul,0.911554921541,22.2736988775
1,0,200,5000,0.4,sem,24.0,0.5,vermelho,0.0958904109589,16.08514478
1,0,200,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.283368788063
1,0,200,5000,0.4,campo,24.0,0.5,azul,0.911554921541,0.204751323953
1,0,200,5000,0.4,campo,24.0,0.5,vermelho,0.0958904109589,0.333061961
1,0,200,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.50550523174
1,0,200,5000,1.0,sem,24.0,0.5,azul,0.911554921541,5.7692497159
1,0,200,5000,1.0,sem,24.0,0.5,vermelho,0.917808219178,5.5475211852
1,0,200,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.164446680613
1,0,200,5000,1.0,campo,24.0,0.5,azul,0.911554921541,0.105776884495
1,0,200,5000,1.0,campo,24.0,0.5,vermelho,0.917808219178,0.308959713129
1,0,200,5000,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,200,5000,1.5,sem,24.0,0.5,azul,0.998573466476,9.56037710032
1,0,200,5000,1.5,sem,24.0,0.5,vermelho,0.986301369863,11.9525034765
1,0,200,5000,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,200,5000,1.5,campo,24.0,0.5,azul,0.998573466476,0.939938405018
1,0,200,5000,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.750811641559
1,0,200,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1821382525
1,0,200,5800,0.4,sem,24.0,0.5,azul,0.911554921541,21.1960553678
1,0,200,5800,0.4,sem,24.0,0.5,vermelho,0.0958904109589,17.2564141789
1,0,200,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.32498100192
1,0,200,5800,0.4,campo,24.0,0.5,azul,0.911554921541,0.274058002373
1,0,200,5800,0.4,campo,24.0,0.5,vermelho,0.0958904109589,0.499420644236
1,0,200,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.26918036701
1,0,200,5800,1.0,sem,24.0,0.5,azul,0.911554921541,1.96701178688
1,0,200,5800,1.0,sem,24.0,0.5,vermelho,0.72602739726,2.11743549017
1,0,200,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,200,5800,1.0,campo,24.0,0.5,azul,0.911554921541,0.126174138665
1,0,200,5800,1.0,campo,24.0,0.5,vermelho,0.72602739726,0.644424393393
1,0,200,5800,1.5,sem,24.0,0.5,amarelo,0.997347480106,9.94293189636
1,0,200,5800,1.5,sem,24.0,0.5,azul,1.0,
1,0,200,5800,1.5,sem,24.0,0.5,vermelho,0.972602739726,9.86221916903
1,0,200,5800,1.5,campo,24.0,0.5,amarelo,0.997347480106,1.13185459971
1,0,200,5800,1.5,campo,24.0,0.5,azul,1.0,
1,0,200,5800,1.5,campo,24.0,0.5,vermelho,0.972602739726,0.864828175397
1,0,400,4200,0.4,sem,24.0,0.5,amarelo,0.0,20.0889873863
1,0,400,4200,0.4,sem,24.0,0.5,azul,0.902995720399,25.6183486007
1,0,400,4200,0.4,sem,24.0,0.5,vermelho,0.027397260274,14.6460225014
1,0,400,4200,0.4,campo,24.0,0.5,amarelo,0.0,0.298638289198
1,0,400,4200,0.4,campo,24.0,0.5,azul,0.902995720399,0.173638834365
1,0,400,4200,0.4,campo,24.0,0.5,vermelho,0.027397260274,0.252827684072
1,0,400,4200,1.0,sem,24.0,0.5,amarelo,0.872679045093,9.84236161348
1,0,400,4200,1.0,sem,24.0,0.5,azul,0.902995720399,13.0373475139
1,0,400,4200,1.0,sem,24.0,0.5,vermelho,0.945205479452,9.12895425657
1,0,400,4200,1.0,campo,24.0,0.5,amarelo,0.872679045093,0.15765338442
1,0,400,4200,1.0,campo,24.0,0.5,azul,0.902995720399,0.102864091818
1,0,400,4200,1.0,campo,24.0,0.5,vermelho,0.945205479452,0.596940151003
1,0,400,4200,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,400,4200,1.5,sem,24.0,0.5,azul,0.902995720399,14.9798070226
1,0,400,4200,1.5,sem,24.0,0.5,vermelho,0.986301369863,15.5029426692
1,0,400,4200,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,400,4200,1.5,campo,24.0,0.5,azul,0.902995720399,2.29742323605
1,0,400,4200,1.5,campo,24.0,0.5,vermelho,0.986301369863,2.40906006914
1,0,400,5000,0.4,sem,24.0,0.5,amarelo,0.0,19.8964148632
1,0,400,5000,0.4,sem,24.0,0.5,azul,0.902995720399,22.2872043189
1,0,400,5000,0.4,sem,24.0,0.5,vermelho,0.027397260274,16.1000364987
1,0,400,5000,0.4,campo,24.0,0.5,amarelo,0.0,0.304499755567
1,0,400,5000,0.4,campo,24.0,0.5,azul,0.902995720399,0.182302971993
1,0,400,5000,0.4,campo,24.0,0.5,vermelho,0.027397260274,0.204651818015
1,0,400,5000,1.0,sem,24.0,0.5,amarelo,0.0,5.50520257105
1,0,400,5000,1.0,sem,24.0,0.5,azul,0.902995720399,5.82189845534
1,0,400,5000,1.0,sem,24.0,0.5,vermelho,0.917808219178,5.12072434503
1,0,400,5000,1.0,campo,24.0,0.5,amarelo,0.0,0.168226860514
1,0,400,5000,1.0,campo,24.0,0.5,azul,0.902995720399,0.122292152113
1,0,400,5000,1.0,campo,24.0,0.5,vermelho,0.917808219178,0.27204059341
1,0,400,5000,1.5,sem,24.0,0.5,amarelo,1.0,
1,0,400,5000,1.5,sem,24.0,0.5,azul,0.997146932953,10.6220536686
1,0,400,5000,1.5,sem,24.0,0.5,vermelho,0.986301369863,11.3639789783
1,0,400,5000,1.5,campo,24.0,0.5,amarelo,1.0,
1,0,400,5000,1.5,campo,24.0,0.5,azul,0.997146932953,1.03240901101
1,0,400,5000,1.5,campo,24.0,0.5,vermelho,0.986301369863,0.593003570444
1,0,400,5800,0.4,sem,24.0,0.5,amarelo,0.0,20.1954214765
1,0,400,5800,0.4,sem,24.0,0.5,azul,0.902995720399,21.198852686
1,0,400,5800,0.4,sem,24.0,0.5,vermelho,0.027397260274,17.2889768361
1,0,400,5800,0.4,campo,24.0,0.5,amarelo,0.0,0.328788207397
1,0,400,5800,0.4,campo,24.0,0.5,azul,0.902995720399,0.213967301844
1,0,400,5800,0.4,campo,24.0,0.5,vermelho,0.027397260274,0.428405739852
1,0,400,5800,1.0,sem,24.0,0.5,amarelo,0.0,2.2648830868
1,0,400,5800,1.0,sem,24.0,0.5,azul,0.902995720399,1.96775017849
1,0,400,5800,1.0,sem,24.0,0.5,vermelho,0.657534246575,2.09704854487
1,0,400,5800,1.0,campo,24.0,0.5,amarelo,0.0,0.0
1,0,400,5800,1.0,campo,24.0,0.5,azul,0.902995720399,0.0
1,0,400,5800,1.0,campo,24.0,0.5,vermelho,0.657534246575,0.537919354004
1,0,400,5800,1.5,sem,24.0,0.5,amarelo,0.997347480106,9.96446866523
1,0,400,5800,1.5,sem,24.0,0.5,azul,1.0,
